RegionCode,RegionName,CountryCode,CountryName,Year,Sex,SuicideCount,CauseSpecificDeathPercentage,StdDeathRate,DeathRatePer100K,Population,GDP,GDPPerCapita,GNI,GNIPerCapita,InflationRate,EmploymentPopulationRatio
CSA,Central and South America,BLZ,Belize,2005,Female,1,0.17857143,0.57037087,0.70853645,280375,1468145956,5236.365426,1406772414,8670,-1.104310444,54.113
CSA,Central and South America,BLZ,Belize,2006,Male,9,1.12359551,7.14121241,6.15060789,288729,1584207353,5486.831434,1479351221,9060,-7.113767713,55.252
CSA,Central and South America,BLZ,Belize,2006,Female,2,0.33670034,1.04772319,1.37920572,288729,1584207353,5486.831434,1479351221,9060,-7.113767713,55.252
CSA,Central and South America,BLZ,Belize,2007,Male,6,0.74812968,4.81949819,3.99904023,297173,1699214299,5717.92962,1534621972,9190,2.318082746,56.006
CSA,Central and South America,BLZ,Belize,2007,Female,2,0.34246575,1.58586977,1.34232692,297173,1699214299,5717.92962,1534621972,9190,2.318082746,56.006
CSA,Central and South America,BLZ,Belize,2008,Male,10,1.32625995,7.28957314,6.50266935,305671,1731921564,5665.966232,1567273845,8950,6.394431003,56.426
CSA,Central and South America,BLZ,Belize,2008,Female,1,0.18281536,0.67288975,0.65342821,305671,1731921564,5665.966232,1567273845,8950,6.394431003,56.426
CSA,Central and South America,BLZ,Belize,2009,Male,11,1.30486358,7.93978279,6.98199914,314171,1681473348,5352.095987,1644771624,9130,-1.104310449,56.547
CSA,Central and South America,BLZ,Belize,2009,Female,4,0.6557377,2.10737977,2.5460355,314171,1681473348,5352.095987,1644771624,9130,-1.104310449,56.547
CSA,Central and South America,BLZ,Belize,2010,Male,13,1.40086207,10.06814398,8.05811762,322106,1739070295,5399.062096,1610198058,8870,0.917977379,56.709
CSA,Central and South America,BLZ,Belize,2010,Female,2,0.31847134,1.3309118,1.24117987,322106,1739070295,5399.062096,1610198058,8870,0.917977379,56.709
CSA,Central and South America,BLZ,Belize,2011,Male,28,3.05676856,18.3952801,16.95787784,329538,1818831938,5519.339008,1676924536,9080,1.602056156,56.918
CSA,Central and South America,BLZ,Belize,2011,Female,5,0.78247261,2.61339144,3.02808244,329538,1818831938,5519.339008,1676924536,9080,1.602056156,56.918
CSA,Central and South America,BLZ,Belize,2012,Male,16,1.76600442,11.62553473,9.4721076,337059,1899503250,5635.521526,1765015907,8520,1.300580745,57.167
CSA,Central and South America,BLZ,Belize,2012,Female,2,0.31746032,0.96393104,1.18284403,337059,1899503250,5635.521526,1765015907,8520,1.300580745,57.167
CSA,Central and South America,BLZ,Belize,2013,Male,16,1.66493236,10.22099006,9.26467438,344688,2021757434,5865.470902,1893840342,8730,0.509747769,57.4
CSA,Central and South America,BLZ,Belize,2013,Female,1,0.15384615,0.45564039,0.57800795,344688,2021757434,5865.470902,1893840342,8730,0.509747769,57.4
CSA,Central and South America,BLZ,Belize,2014,Male,18,1.9088017,12.36217624,10.20136358,352335,2125125606,6031.548402,1966096581,8600,1.201399645,58.258
CSA,Central and South America,BLZ,Belize,2014,Female,6,0.93167702,3.07377945,3.3913825,352335,2125125606,6031.548402,1966096581,8600,1.201399645,58.258
CSA,Central and South America,BLZ,Belize,2015,Male,22,2.00913242,13.5253501,12.21306243,359871,2194709309,6098.60008,2061416225,8850,-0.861584009,59.029
CSA,Central and South America,BLZ,Belize,2015,Female,4,0.59084195,2.75329322,2.21249952,359871,2194709309,6098.60008,2061416225,8850,-0.861584009,59.029
CSA,Central and South America,BLZ,Belize,2016,Male,13,1.15452931,7.83850889,7.07475293,367313,2240593543,6099.957102,2058497877,8640,0.663427168,59.753
CSA,Central and South America,BLZ,Belize,2016,Female,8,1.18343195,3.93514362,4.33259138,367313,2240593543,6099.957102,2058497877,8640,0.663427168,59.753
CSA,Central and South America,BRA,Brazil,1991,Male,3980,0.83806235,6.52421423,5.28067981,153336445,4.07E+11,2656.497207,4.35E+11,6640,432.7866619,59.651
CSA,Central and South America,BRA,Brazil,1991,Female,1202,0.36714958,1.81356518,1.57579571,153336445,4.07E+11,2656.497207,4.35E+11,6640,432.7866619,59.651
CSA,Central and South America,BRA,Brazil,1992,Male,4074,0.83522801,6.42698764,5.31558833,155900790,3.91E+11,2505.377758,4.29E+11,6670,951.9620531,59.646
CSA,Central and South America,BRA,Brazil,1992,Female,1178,0.3490691,1.70807651,1.51771113,155900790,3.91E+11,2505.377758,4.29E+11,6670,951.9620531,59.646
CSA,Central and South America,BRA,Brazil,1993,Male,4354,0.84343231,6.59008149,5.58895881,158440875,4.38E+11,2766.345596,4.31E+11,7010,1927.38079,59.997
CSA,Central and South America,BRA,Brazil,1993,Female,1193,0.33146163,1.66953826,1.51116933,158440875,4.38E+11,2766.345596,4.31E+11,7010,1927.38079,59.997
CSA,Central and South America,BRA,Brazil,1994,Male,4632,0.89082576,6.91553107,5.85146119,160980472,5.46E+11,3393.142926,4.77E+11,7350,2075.888398,59.749
CSA,Central and South America,BRA,Brazil,1994,Female,1299,0.35597624,1.75378541,1.61822776,160980472,5.46E+11,3393.142926,4.77E+11,7350,2075.888398,59.749
CSA,Central and South America,BRA,Brazil,1995,Male,5174,0.99227125,7.50094117,6.43409426,163515328,7.69E+11,4704.959837,6.05E+11,7900,66.00703355,59.521
CSA,Central and South America,BRA,Brazil,1995,Female,1410,0.38229202,1.88896057,1.72784526,163515328,7.69E+11,4704.959837,6.05E+11,7900,66.00703355,59.521
CSA,Central and South America,BRA,Brazil,1996,Male,5336,1.0066633,7.49665932,6.5334076,166037122,8.50E+11,5121.905407,7.37E+11,8100,15.7576656,57.309
CSA,Central and South America,BRA,Brazil,1996,Female,1408,0.3739688,1.83520885,1.69756891,166037122,8.50E+11,5121.905407,7.37E+11,8100,15.7576656,57.309
CSA,Central and South America,BRA,Brazil,1996,Unknown,4,0.17301038,,,166037122,8.50E+11,5121.905407,7.37E+11,8100,15.7576656,57.309
CSA,Central and South America,BRA,Brazil,1997,Male,5502,1.04095718,7.68136752,6.6347152,168546707,8.83E+11,5240.127176,8.52E+11,8360,6.926712516,57.542
CSA,Central and South America,BRA,Brazil,1997,Female,1426,0.38157522,1.82051258,1.69194704,168546707,8.83E+11,5240.127176,8.52E+11,8360,6.926712516,57.542
CSA,Central and South America,BRA,Brazil,1997,Unknown,4,0.32,,,168546707,8.83E+11,5240.127176,8.52E+11,8360,6.926712516,57.542
EU,Europe,BIH,Bosnia and Herzegovina,1991,Male,457,2.68665491,19.39172399,20.2687719,4502386,,,,,,37.43
EU,Europe,BIH,Bosnia and Herzegovina,1991,Female,74,0.54133138,3.27064018,3.26898441,4502386,,,,,,37.43
CSA,Central and South America,BRA,Brazil,1998,Male,5523,1.01933845,7.51837976,6.56160659,171039804,8.64E+11,5049.764669,8.42E+11,8330,3.195076293,56.923
CSA,Central and South America,BRA,Brazil,1998,Female,1456,0.37754049,1.80267782,1.70066053,171039804,8.64E+11,5049.764669,8.42E+11,8330,3.195076293,56.923
CSA,Central and South America,BRA,Brazil,1998,Unknown,7,0.45248869,,,171039804,8.64E+11,5049.764669,8.42E+11,8330,3.195076293,56.923
CSA,Central and South America,BRA,Brazil,1999,Male,5302,0.96820553,7.0243028,6.20896995,173486281,6.00E+11,3456.423303,7.26E+11,8280,4.858447499,56.853
CSA,Central and South America,BRA,Brazil,1999,Female,1231,0.31571388,1.49960145,1.41614563,173486281,6.00E+11,3456.423303,7.26E+11,8280,4.858447499,56.853
CSA,Central and South America,BRA,Brazil,2000,Male,5399,0.97818426,7.05404342,6.23573355,175873720,6.55E+11,3726.811669,6.87E+11,8740,7.044141059,57.294
CSA,Central and South America,BRA,Brazil,2000,Female,1382,0.3512089,1.64377332,1.56673879,175873720,6.55E+11,3726.811669,6.87E+11,8740,7.044141059,57.294
CSA,Central and South America,BRA,Brazil,2001,Male,6179,1.10110806,7.80843991,7.0426693,178211881,5.60E+11,3142.23514,5.94E+11,8900,6.840359025,57.741
CSA,Central and South America,BRA,Brazil,2001,Female,1560,0.39041677,1.80287403,1.7438072,178211881,5.60E+11,3142.23514,5.94E+11,8900,6.840359025,57.741
CSA,Central and South America,BRA,Brazil,2001,Unknown,1,0.13386881,,,178211881,5.60E+11,3142.23514,5.94E+11,8900,6.840359025,57.741
CSA,Central and South America,BRA,Brazil,2002,Male,6027,1.05478697,7.40320605,6.78269605,180476685,5.10E+11,2824.715413,5.57E+11,9190,8.450164377,58.525
CSA,Central and South America,BRA,Brazil,2002,Female,1697,0.41316579,1.92390164,1.87143553,180476685,5.10E+11,2824.715413,5.57E+11,9190,8.450164377,58.525
CSA,Central and South America,BRA,Brazil,2002,Unknown,4,0.5988024,,,180476685,5.10E+11,2824.715413,5.57E+11,9190,8.450164377,58.525
CSA,Central and South America,BRA,Brazil,2003,Male,6259,1.07395517,7.50402744,6.9587294,182629278,5.58E+11,3056.649798,5.43E+11,9390,14.71491972,58.053
CSA,Central and South America,BRA,Brazil,2003,Female,1605,0.38333118,1.77459227,1.74713535,182629278,5.58E+11,3056.649798,5.43E+11,9390,14.71491972,58.053
CSA,Central and South America,BRA,Brazil,2003,Unknown,1,0.12269939,,,182629278,5.58E+11,3056.649798,5.43E+11,9390,14.71491972,58.053
CSA,Central and South America,BRA,Brazil,2004,Male,6313,1.06324748,7.43268645,6.93791432,184722043,6.69E+11,3623.224462,6.16E+11,10100,6.5971851,59.249
CSA,Central and South America,BRA,Brazil,2004,Female,1705,0.39685772,1.8539197,1.83306301,184722043,6.69E+11,3623.224462,6.16E+11,10100,6.5971851,59.249
CSA,Central and South America,BRA,Brazil,2005,Male,6745,1.15831575,7.85444146,7.33135503,186797334,8.92E+11,4773.268551,7.44E+11,10640,6.869537209,59.541
CSA,Central and South America,BRA,Brazil,2005,Female,1806,0.42587911,1.93027777,1.91872477,186797334,8.92E+11,4773.268551,7.44E+11,10640,6.869537209,59.541
CSA,Central and South America,BRA,Brazil,2005,Unknown,1,0.22123894,,,186797334,8.92E+11,4773.268551,7.44E+11,10640,6.869537209,59.541
EU,Europe,BIH,Bosnia and Herzegovina,2014,Male,243,1.32352941,10.20705399,12.97045938,3571068,18558733564,5196.970084,18455365504,11240,,33.529
EU,Europe,BIH,Bosnia and Herzegovina,2014,Female,70,0.39727582,2.57013397,3.58266094,3571068,18558733564,5196.970084,18455365504,11240,,33.529
CSA,Central and South America,BRA,Brazil,2006,Male,6838,1.1515914,7.71248544,7.3549997,188820682,1.11E+12,5866.023414,9.13E+11,11320,4.183568129,59.815
CSA,Central and South America,BRA,Brazil,2006,Female,1805,0.41263462,1.8930599,1.8960765,188820682,1.11E+12,5866.023414,9.13E+11,11320,4.183568129,59.815
CSA,Central and South America,BRA,Brazil,2007,Male,6997,1.16114472,7.7749458,7.4515038,190779453,1.40E+12,7323.191594,1.18E+12,12260,3.641272991,59.733
CSA,Central and South America,BRA,Brazil,2007,Female,1873,0.42116956,1.92384266,1.94637976,190779453,1.40E+12,7323.191594,1.18E+12,12260,3.641272991,59.733
CSA,Central and South America,BRA,Brazil,2007,Unknown,1,0.19305019,,,190779453,1.40E+12,7323.191594,1.18E+12,12260,3.641272991,59.733
CSA,Central and South America,BRA,Brazil,2008,Male,7291,1.17957687,7.89395876,7.69105272,192672317,1.70E+12,8801.757876,1.46E+12,12960,5.678593903,60.196
CSA,Central and South America,BRA,Brazil,2008,Female,1920,0.420515,1.94927938,1.97466066,192672317,1.70E+12,8801.757876,1.46E+12,12960,5.678593903,60.196
CSA,Central and South America,BRA,Brazil,2009,Male,7502,1.18848271,7.95869688,7.84116578,194517549,1.67E+12,8569.902547,1.61E+12,12930,4.888034799,59.604
CSA,Central and South America,BRA,Brazil,2009,Female,1875,0.39776066,1.87070826,1.9091362,194517549,1.67E+12,8569.902547,1.61E+12,12930,4.888034799,59.604
CSA,Central and South America,BRA,Brazil,2009,Unknown,2,0.42194093,,,194517549,1.67E+12,8569.902547,1.61E+12,12930,4.888034799,59.604
EU,Europe,BLR,Belarus,1991,Male,1727,3.06238252,34.95368951,35.9686758,10194050,,,,5340,,58.859
EU,Europe,BLR,Belarus,1991,Female,443,0.76043669,6.70839478,8.1561263,10194050,,,,5340,,58.859
EU,Europe,BLR,Belarus,1992,Male,1956,3.35069207,39.06176763,40.4382882,10216470,9200000000,900.5067308,27600000000,4920,,57.261
EU,Europe,BLR,Belarus,1992,Female,472,0.80963326,7.32052505,8.64342221,10216470,9200000000,900.5067308,27600000000,4920,,57.261
CSA,Central and South America,BRA,Brazil,2010,Male,7379,1.13631639,7.71215495,7.64375926,196353492,2.21E+12,11249.29189,1.89E+12,13810,5.038726901,59.109
CSA,Central and South America,BRA,Brazil,2010,Female,2075,0.42595995,2.03177282,2.0922112,196353492,2.21E+12,11249.29189,1.89E+12,13810,5.038726901,59.109
CSA,Central and South America,BRA,Brazil,2011,Male,7766,1.16685273,7.94956588,7.97451883,198185302,2.62E+12,13200.55623,2.19E+12,14600,6.636449622,58.477
CSA,Central and South America,BRA,Brazil,2011,Female,2089,0.41414312,2.01543534,2.08630127,198185302,2.62E+12,13200.55623,2.19E+12,14600,6.636449622,58.477
CSA,Central and South America,BRA,Brazil,2011,Unknown,1,0.18796992,,,198185302,2.62E+12,13200.55623,2.19E+12,14600,6.636449622,58.477
CSA,Central and South America,BRA,Brazil,2012,Male,8066,1.20254703,8.14022021,8.21214907,199977707,2.47E+12,12327.5131,2.45E+12,14620,5.40349914,59.165
CSA,Central and South America,BRA,Brazil,2012,Female,2259,0.44304108,2.140679,2.2351518,199977707,2.47E+12,12327.5131,2.45E+12,14620,5.40349914,59.165
CSA,Central and South America,BRA,Brazil,2012,Unknown,3,0.55762082,,,199977707,2.47E+12,12327.5131,2.45E+12,14620,5.40349914,59.165
CSA,Central and South America,BRA,Brazil,2013,Male,8311,1.21033746,8.23105173,8.39126827,201721767,2.47E+12,12258.56571,2.57E+12,15320,6.204310666,59.215
CSA,Central and South America,BRA,Brazil,2013,Female,2226,0.42546278,2.07973762,2.182514,201721767,2.47E+12,12258.56571,2.57E+12,15320,6.204310666,59.215
CSA,Central and South America,BRA,Brazil,2013,Unknown,1,0.16366612,,,201721767,2.47E+12,12258.56571,2.57E+12,15320,6.204310666,59.215
CSA,Central and South America,BRA,Brazil,2014,Male,8424,1.21396929,8.20793289,8.43616901,203459650,2.46E+12,12071.40446,2.46E+12,15370,6.329040155,59.217
CSA,Central and South America,BRA,Brazil,2014,Female,2235,0.41982711,2.05752903,2.17184298,203459650,2.46E+12,12071.40446,2.46E+12,15370,6.329040155,59.217
CSA,Central and South America,BRA,Brazil,2014,Unknown,1,0.13245033,,,203459650,2.46E+12,12071.40446,2.46E+12,15370,6.329040155,59.217
CSA,Central and South America,BRA,Brazil,2015,Male,8785,1.23886467,8.46243836,8.72761454,205188205,1.80E+12,8783.215424,2.08E+12,14420,9.029901024,58.361
CSA,Central and South America,BRA,Brazil,2015,Female,2400,0.43291371,2.17762301,2.31182151,205188205,1.80E+12,8783.215424,2.08E+12,14420,9.029901024,58.361
CSA,Central and South America,BRA,Brazil,2015,Unknown,2,0.2962963,,,205188205,1.80E+12,8783.215424,2.08E+12,14420,9.029901024,58.361
CSA,Central and South America,BRA,Brazil,2016,Male,9055,1.22889303,8.57975836,8.92556221,206859578,1.80E+12,8680.736469,1.84E+12,13910,8.739143523,56.483
CSA,Central and South America,BRA,Brazil,2016,Female,2379,0.41564822,2.13473123,2.27192716,206859578,1.80E+12,8680.736469,1.84E+12,13910,8.739143523,56.483
CSA,Central and South America,BRA,Brazil,2016,Unknown,2,0.34904014,,,206859578,1.80E+12,8680.736469,1.84E+12,13910,8.739143523,56.483
CSA,Central and South America,BRA,Brazil,2017,Male,9832,1.33865236,9.17856533,9.61733267,208504960,2.06E+12,9896.718895,1.81E+12,14210,3.44637335,55.971
CSA,Central and South America,BRA,Brazil,2017,Female,2670,0.46227923,2.37530975,2.5283675,208504960,2.06E+12,9896.718895,1.81E+12,14210,3.44637335,55.971
CSA,Central and South America,BRA,Brazil,2017,Unknown,5,0.80515298,,,208504960,2.06E+12,9896.718895,1.81E+12,14210,3.44637335,55.971
CSA,Central and South America,BRA,Brazil,2018,Male,10006,1.36392881,9.20135823,9.71491784,210166592,1.92E+12,9121.020995,1.92E+12,14550,3.664850284,56.31
CSA,Central and South America,BRA,Brazil,2018,Female,2730,0.46870413,2.40385141,2.56402837,210166592,1.92E+12,9121.020995,1.92E+12,14550,3.664850284,56.31
CSA,Central and South America,BRA,Brazil,2018,Unknown,5,0.77399381,,,210166592,1.92E+12,9121.020995,1.92E+12,14550,3.664850284,56.31
CSA,Central and South America,BRA,Brazil,2019,Male,10600,1.42182828,9.74584223,10.31526817,211782878,1.87E+12,8845.324149,1.95E+12,14900,3.732976212,56.948
CSA,Central and South America,BRA,Brazil,2019,Female,2921,0.48382956,2.57626989,2.72007284,211782878,1.87E+12,8845.324149,1.95E+12,14900,3.732976212,56.948
CSA,Central and South America,BRA,Brazil,2019,Unknown,2,0.35906643,,,211782878,1.87E+12,8845.324149,1.95E+12,14900,3.732976212,56.948
CSA,Central and South America,BRA,Brazil,2020,Male,10872,1.24369829,9.76404125,10.41022501,213196304,1.48E+12,6923.699912,1.69E+12,14590,3.211768038,52.03
CSA,Central and South America,BRA,Brazil,2020,Female,2966,0.43488014,2.57567727,2.74315625,213196304,1.48E+12,6923.699912,1.69E+12,14590,3.211768038,52.03
CSA,Central and South America,BRA,Brazil,2020,Unknown,3,0.47619048,,,213196304,1.48E+12,6923.699912,1.69E+12,14590,3.211768038,52.03
AS,Asia,BRN,Brunei Darussalam,1996,Male,11,1.82724252,8.83253688,6.94900692,306196,5115454090,16706.46935,4938443870,65180,1.99613651,63.339
AS,Asia,BRN,Brunei Darussalam,1996,Female,1,0.25,0.47227021,0.68341489,306196,5115454090,16706.46935,4938443870,65180,1.99613651,63.339
AS,Asia,BRN,Brunei Darussalam,1997,Male,9,1.68855535,6.73945551,5.59371018,313215,5197311972,16593.43254,5059580041,63860,1.711560045,63.494
AS,Asia,BRN,Brunei Darussalam,1997,Female,2,0.57142857,1.1252202,1.32391588,313215,5197311972,16593.43254,5059580041,63860,1.711560045,63.494
AS,Asia,BRN,Brunei Darussalam,1998,Male,8,1.3986014,4.53231969,4.89829907,320152,4051142386,12653.8094,4602950604,62830,-0.44137931,63.647
AS,Asia,BRN,Brunei Darussalam,1998,Female,0,0,0,0,320152,4051142386,12653.8094,4602950604,62830,-0.44137931,63.647
AS,Asia,BRN,Brunei Darussalam,1999,Male,2,0.38834951,0.97915853,1.20569813,327045,4600116699,14065.69952,4579499540,64280,-0.415627598,63.803
AS,Asia,BRN,Brunei Darussalam,1999,Female,0,0,0,0,327045,4600116699,14065.69952,4579499540,64280,-0.415627598,63.803
AS,Asia,BRN,Brunei Darussalam,2000,Male,3,0.54249548,1.460175,1.77777778,333926,6001282104,17971.89229,4892163666,66210,1.558152476,63.96
AS,Asia,BRN,Brunei Darussalam,2000,Female,2,0.48543689,1.02783865,1.21642663,333926,6001282104,17971.89229,4892163666,66210,1.558152476,63.96
AS,Asia,BRN,Brunei Darussalam,2001,Male,3,0.51813472,1.60049853,1.77542107,340748,5601018684,16437.42204,5465215639,68170,0.595890411,64.115
AS,Asia,BRN,Brunei Darussalam,2001,Female,1,0.22988506,1.68983957,0.61023982,340748,5601018684,16437.42204,5465215639,68170,0.595890411,64.115
AS,Asia,BRN,Brunei Darussalam,2002,Male,1,0.17152659,0.59676056,0.55370986,347463,5843368268,16817.23887,5942559325,70520,-2.314972425,63.909
AS,Asia,BRN,Brunei Darussalam,2002,Female,0,0,0,0,347463,5843368268,16817.23887,5942559325,70520,-2.314972425,63.909
AS,Asia,BRN,Brunei Darussalam,2003,Male,4,0.72072072,1.89912417,2.19178082,354045,6557397070,18521.36613,6290388294,72630,0.3,63.702
AS,Asia,BRN,Brunei Darussalam,2003,Female,1,0.21978022,0.44735294,0.59844405,354045,6557397070,18521.36613,6290388294,72630,0.3,63.702
AS,Asia,BRN,Brunei Darussalam,2004,Male,2,0.35778175,1.01489291,1.05596621,360461,7872202803,21839.26362,7184967616,73620,0.814223995,63.494
AS,Asia,BRN,Brunei Darussalam,2004,Female,1,0.22222222,0.57646259,0.58719906,360461,7872202803,21839.26362,7184967616,73620,0.814223995,63.494
AS,Asia,BRN,Brunei Darussalam,2005,Male,6,0.96618357,2.65971059,3.07219662,366717,9531420028,25991.21401,8429121970,74920,1.244437119,63.284
AS,Asia,BRN,Brunei Darussalam,2005,Female,1,0.22172949,0.4065641,0.57208238,366717,9531420028,25991.21401,8429121970,74920,1.244437119,63.284
AS,Asia,BRN,Brunei Darussalam,2006,Male,6,0.97402597,3.31892116,2.95130349,372808,11470464771,30767.75383,10210039490,79310,0.159888078,63.078
AS,Asia,BRN,Brunei Darussalam,2006,Female,4,0.83507307,1.77153167,2.22593211,372808,11470464771,30767.75383,10210039490,79310,0.159888078,63.078
